Time (s),I_mean (Jy),I_serror (Jy),Q_mean (Jy),Q_serror (Jy),U_mean (Jy),U_serror (Jy),V_mean (Jy),V_serror (Jy)
0.000000000000000,5.162269356537064,0.001671966519505348,0.04183533584534074,0.001310272455928984,-0.008779893054918409,0.0006649319602979088,0.001382683277423487,0.0006575721109209132
1.000099502487562,5.160645586944136,0.001670495185831154,0.04055003745886483,0.001307092980561381,-0.009029924596126376,0.0006863197784698847,0.001458071396541527,0.0006526968834121303
2.000199004975124,5.163011463379424,0.001652368083591034,0.04377091309228428,0.001338738538956467,-0.009165393623507368,0.0006666841048698847,0.001097945787948551,0.0006293883838198482
3.000298507462686,5.161490635952707,0.001648058344417084,0.04224234701370486,0.001322293718560906,-0.008528414645803872,0.0006535897856394040,0.001979006991350029,0.0006875442756239241
4.000398009950248,5.152517482223253,0.001644546088467428,0.03311779505406168,0.001310927742822978,-0.009501021249464107,0.0006715704694242238,0.002271907818323198,0.0006479700964392565
5.000497512437811,5.162247684529530,0.001642361092926357,0.04278453185170922,0.001294130352841940,-0.008914770701952412,0.0006844489688186390,0.0002787751674916328,0.0006784999254190469
6.000597014925372,5.163879737055114,0.001649317781915090,0.04158392534600955,0.001315485582615613,-0.009143427918509070,0.0006740850673677479,-0.0002067358882980158,0.0006511973125719316
7.000696517412934,5.163526338418284,0.001633640407195645,0.04210948747891435,0.001329212514051704,-0.008821483579708399,0.0006706487952134713,0.001188223910110599,0.0006496145481447152
8.000796019900497,5.161937849434258,0.001640587999572454,0.04087529821992066,0.001307768311086647,-0.008744793855219936,0.0006642652903030173,0.001495755989711287,0.0006437344083189940
9.000895522388058,5.163342474275137,0.001651852527913704,0.04252406228947214,0.001333336469012782,-0.008781817755257621,0.0006691998201389437,0.001689031251690367,0.0006493609831154565
10.00099502487562,5.162534194672382,0.001655724769787415,0.04240158841185757,0.001332020085864224,-0.008487591332046834,0.0006710162978431598,0.001356736377043962,0.0006582718022030218
11.00109452736318,5.159810332998237,0.001658439710259158,0.04341243197321518,0.001323671530330640,-0.009817565776956628,0.0006717377040675955,0.0005650873893542901,0.0006541637886318096
12.00119402985074,5.160734936422966,0.001621045051012343,0.04355195512540513,0.001309326248544674,-0.009007133126421112,0.0006802923740677153,0.0008235042978119816,0.0006828011517885609
13.00129353233831,5.163953453069916,0.001659872270089421,0.04227913247148936,0.001340763803570570,-0.008995236115392649,0.0006661900235145443,0.0005366233838655852,0.0006747778910866912
14.00139303482587,5.163475993434975,0.001606650014621154,0.04168349052574531,0.001341371699693065,-0.007198593844780001,0.0006889984100435943,0.0004669318472643615,0.0006394984831821708
15.00149253731343,5.165280192895346,0.001638488616301460,0.04375247262185802,0.001319622091695998,-0.008390129128504972,0.0006666657865147301,0.0004925811670286713,0.0006586124135601063
16.00159203980099,5.161808470146015,0.001629471998290788,0.04003654696267807,0.001275634460184238,-0.009138790874880195,0.0006713430301653933,0.001826181742883789,0.0006598087057005661
17.00169154228855,5.161922154105699,0.001665597466732897,0.03833977641342322,0.001349032543919165,-0.008087235505425332,0.0006882444889062298,0.001257557883093462,0.0006355670649092684
18.00179104477612,5.163750338081033,0.001657888375369231,0.03978373436471914,0.001321112822942297,-0.009605510278065050,0.0006710416318361430,0.001170514115288578,0.0006554399990732937
19.00189054726368,5.164717962575513,0.001669357980497632,0.04193231213908817,0.001317192257546409,-0.009121699885304556,0.0006810880466219306,0.001429024623795486,0.0006710161934518813
20.00199004975124,5.162767933992704,0.001594130037615650,0.04090127215944434,0.001308338560719386,-0.008921732268557260,0.0006756581479194367,0.001442749663205161,0.0006579474946744601
21.00208955223880,5.163687564791873,0.001656060432482770,0.04296556515203319,0.001309156673204757,-0.009795242980921296,0.0006457675570477097,0.0001305202221133954,0.0006656968765640312
22.00218905472637,5.163512116880397,0.001705079318768864,0.04328692179424050,0.001346758806564149,-0.008962063754772695,0.0006612086659150366,0.0001961130725772766,0.0006411982069216207
23.00228855721393,5.162682536275764,0.001610916051612072,0.04353864753187769,0.001317600287691477,-0.008377919967218815,0.0006913081232548320,8.504473438091731e-05,0.0006603425641786003
24.00238805970149,5.162312066455266,0.001652712154511811,0.04108702488416963,0.001300399743925910,-0.008972374178257971,0.0006785577456299342,0.0002970515121663713,0.0006570312595055240
25.00248756218905,5.164760117387084,0.001636074198727129,0.04068217948172753,0.001302676104710022,-0.01003999044172595,0.0006760206107384319,-0.0002457173842918571,0.0006423367436648471
26.00258706467661,5.160591632104400,0.001641304312684904,0.03941061947639951,0.001308801568466515,-0.009372709490686214,0.0006660675925369531,0.001342476278544806,0.0006654972551845594
27.00268656716418,5.158870149444748,0.001641065858244215,0.03962016443412895,0.001291455200143901,-0.009918636000955902,0.0006797224415037447,0.0007957848995740509,0.0006614275358768531
28.00278606965174,5.161190392478080,0.001660922080050398,0.04192850501620191,0.001335799811683586,-0.009321333544037776,0.0006839678830692390,0.0009139369894864772,0.0006461592614333252
29.00288557213930,5.161982849932837,0.001669451719589108,0.04316221406486816,0.001299904831753344,-0.009226858414058417,0.0006701588280290399,0.0008764478885170262,0.0006544646747832582
30.00298507462686,5.162267127813644,0.001620795061569513,0.04333053039229091,0.001305447175425829,-0.007811456384226608,0.0006759272827274063,0.002149290886054622,0.0006612570910895735
31.00308457711443,5.161994487484546,0.001653465489947683,0.04053487977782270,0.001319831969781884,-0.009569228466816846,0.0006786069005186480,0.001442373969394088,0.0006483557374166158
32.00318407960199,5.161905009132187,0.001652166085034416,0.04081315420685278,0.001315435069235873,-0.008536461369564334,0.0006694170825519976,8.354669030394920e-06,0.0006542434960064875
33.00328358208955,5.161789335712455,0.001651992603481302,0.04134269881748032,0.001294017872334148,-0.007626699099725787,0.0006544260512819486,0.001296797710585030,0.0006615924743093587
34.00338308457711,5.158913371128957,0.001629850308210394,0.04068938378842640,0.001319456903449235,-0.009575604185681158,0.0006725167744412844,0.001744692835203175,0.0006626696830297230
35.00348258706467,5.160405539238509,0.001652662898942014,0.04164180411692454,0.001324496380945962,-0.007606470450686504,0.0006622812685248817,0.002028772090020493,0.0006477872444073850
36.00358208955223,5.160356060543791,0.001647242314629552,0.04059338026350236,0.001321122016743543,-0.008420221012464134,0.0006831744087011118,0.001165537046334244,0.0006502699773715733
37.00368159203980,5.159877861915008,0.001655962907275678,0.04352250486702625,0.001321011422521045,-0.008209147212128435,0.0006839718472440877,0.001285219102889178,0.0006345617608080474
38.00378109452736,5.164123277201284,0.001693328038388069,0.04271650022429244,0.001342679015522265,-0.008743027420370052,0.0006784283304066851,0.001534312309104639,0.0006660966906823296
39.00388059701492,5.166032855922639,0.001667451549616158,0.04267736804592612,0.001341917006073255,-0.009372169198644663,0.0006992428136608939,0.0003155683098984200,0.0006668248585013907
40.00398009950248,5.165222451741383,0.001702589757904617,0.04342670668144472,0.001325980510667008,-0.009249041780159419,0.0006766571264371818,0.0004629330899070362,0.0006356516641007195
41.00407960199004,5.164719924500922,0.001702291076132213,0.04235019764049316,0.001312654913927652,-0.008849046968151555,0.0006698711372605627,0.0006610259327127762,0.0006745165444947120
42.00417910447761,5.166074148264071,0.001655866369666233,0.04268242582562450,0.001312885134129410,-0.009090158814532203,0.0006763957892962767,0.001500971611348522,0.0006712144954388193
43.00427860696517,5.164092375374040,0.001647650746850649,0.04280823798063062,0.001302870585365089,-0.009313676078280831,0.0006807343073250196,0.002190695793969716,0.0006589830636778369
44.00437810945273,5.163619622776780,0.001617762461045654,0.04232485975262051,0.001299987681410395,-0.008048699017153216,0.0006601239117135204,0.0003486471668325525,0.0006550399971478344
45.00447761194030,5.161795763958243,0.001667635355165478,0.04471256326037468,0.001315443040477605,-0.009008603970450191,0.0006718923920911304,0.0008712551757868946,0.0006532134253495655
46.00457711442785,5.161846352398068,0.001664783607427923,0.04151515055005238,0.001291971842780935,-0.008547329636855462,0.0006599701271369851,0.001580114620805021,0.0006658888057814401
47.00467661691542,5.160922121303351,0.001657877349738253,0.03880168392826353,0.001313750389451402,-0.008493624973405499,0.0006716473569183590,0.0007788152040318897,0.0006727535757566365
48.00477611940298,5.161631822963106,0.001625301571275929,0.04055960844054934,0.001313742168867937,-0.008504986233163744,0.0006548723301852745,-0.0007572480260829778,0.0006785853031224976
49.00487562189054,5.161193385673443,0.001632101070615181,0.04300999090877208,0.001330922441551143,-0.009369834867569947,0.0006837989095592103,0.001339907753331327,0.0006742283725060651
50.00497512437811,5.161533187833454,0.001658809979355849,0.04394358332216946,0.001284801426100112,-0.008255728881957183,0.0006714696572996880,-0.0002438213753105383,0.0006587627283878711
51.00507462686566,5.160429615707099,0.001637701691316440,0.04319460520587069,0.001328959541597475,-0.009274797858784789,0.0006628685154139036,0.001937751076415481,0.0006571820477859359
52.00517412935323,5.160235061416307,0.001649192478561643,0.04306862138695414,0.001306232976315900,-0.008750918680660594,0.0006690910196276309,0.001381198584263398,0.0006741906412230680
53.00527363184079,5.162110180742158,0.001628268436626491,0.04333870879249566,0.001342418517198020,-0.008618601480039156,0.0006659102488026712,7.823474928694294e-05,0.0006530732854753516
54.00537313432835,5.162546730191335,0.001641577264587927,0.04230495833881388,0.001314887343071465,-0.008045299379093105,0.0006729462514186309,0.001624245777029427,0.0006589581065542332
55.00547263681592,5.160972047457679,0.001629696327202201,0.04440286025892111,0.001308754177242303,-0.008764989203172769,0.0006841590646376218,0.0006278463829455770,0.0006596468335016482
