Time (s),I_mean (Jy),I_serror (Jy),Q_mean (Jy),Q_serror (Jy),U_mean (Jy),U_serror (Jy),V_mean (Jy),V_serror (Jy)
0.000000000000000,9.389072090304971,0.004343559571874933,0.4524618608873953,0.003545290988385265,-0.03933082369275721,0.001769657609544075,0.02489642609156786,0.001736463756335271
1.000099502487562,9.383495109553881,0.004309326341774464,0.4563148635761379,0.003494781002345090,-0.03653623650395018,0.001839986122691531,0.02502307364041990,0.001743787413582108
2.000199004975124,9.392818724765482,0.004296352833129032,0.4497525831877951,0.003464478194051396,-0.04040320593048818,0.001744020592204576,0.02679507414379439,0.001717065621194044
3.000298507462686,9.389058363953653,0.004319378050834665,0.4485656795733505,0.003595812104196837,-0.04028937624625401,0.001766939726916534,0.02427531137498144,0.001716374612635570
4.000398009950248,9.389964929174205,0.004375822877811428,0.4490910489386367,0.003436270830083478,-0.03739623637157616,0.001741852209821254,0.02374116761701811,0.001664721532888606
5.000497512437811,9.388410508566652,0.004303096193752800,0.4554249762181505,0.003595532780328944,-0.03712910162150387,0.001805695323685905,0.02442738470183414,0.001665917106789057
6.000597014925372,9.381760736470708,0.004303312531218834,0.4581572332390110,0.003568686859772796,-0.04004078968733222,0.001721173434306874,0.02533561639749205,0.001608516848592515
7.000696517412934,9.386811296867602,0.004380640290942706,0.4522263169387866,0.003567430915854946,-0.04316428329422509,0.001752714837223694,0.02479716358953592,0.001624590200580278
8.000796019900497,9.387544505951697,0.004376749080699248,0.4529674992313762,0.003507529617093003,-0.03898511131673264,0.001743744662188808,0.02521420879350486,0.001702770840135495
9.000895522388058,9.385257599551258,0.004232625642652802,0.4532174812188311,0.003585382275356392,-0.03720788618684310,0.001687834374499873,0.02362226346937536,0.001745839383175983
10.00099502487562,9.389160572090191,0.004293010453794795,0.4506219117193661,0.003454804921398449,-0.04080754629225435,0.001762249331679800,0.02570763784013656,0.001684292548821769
11.00109452736318,9.391170775458528,0.004298651643268801,0.4511891289668924,0.003436147186809119,-0.04027351013293533,0.001744409681991156,0.02663543297608853,0.001709457509228372
12.00119402985074,9.380293112291428,0.004334608219610099,0.4582644901295614,0.003446503737318143,-0.04082647703274324,0.001781370638869262,0.02874355450031252,0.001727630906117690
13.00129353233831,9.384047792705964,0.004227235060998487,0.4507580598360687,0.003570327160577257,-0.03846116885769815,0.001764128378736579,0.02448904290755484,0.001630849454349312
14.00139303482587,9.381959428055255,0.004248938141825631,0.4515012454018492,0.003602031380186103,-0.04066266622677892,0.001750408279475730,0.02463593142317391,0.001716681078486745
15.00149253731343,9.379508560892628,0.004277117248616151,0.4467660945278479,0.003457310083989680,-0.04404111888943416,0.001702864984704249,0.02153840513733547,0.001675136705957521
16.00159203980099,9.377674643830222,0.004319791215040938,0.4539999580290479,0.003539897022306081,-0.04084939642191873,0.001752619175663330,0.02612975224304399,0.001680078550077740
17.00169154228855,9.384837727507284,0.004305898596811953,0.4530451722315001,0.003526116572391522,-0.04034034085159965,0.001758290658263120,0.02545512686160736,0.001697795093758782
18.00179104477612,9.394487272609364,0.004315793040356508,0.4502801812003515,0.003503306870396324,-0.03700531870411971,0.001809821355872213,0.02364681968541250,0.001617632441966145
19.00189054726368,9.394977218337246,0.004424700918165931,0.4558321793974449,0.003457561060603153,-0.03787418308833029,0.001748778666824779,0.02346765458026983,0.001659842613973995
20.00199004975124,9.389647059382398,0.004229198070127316,0.4539486859504511,0.003489484379671777,-0.03878547944682021,0.001752755444074273,0.02290567496138101,0.001645857135967524
21.00208955223880,9.387885108466431,0.004303456700291185,0.4538958983538471,0.003564475823391193,-0.03952865520102628,0.001837398565643187,0.02782901856540229,0.001753075025447215
22.00218905472637,9.389919007010343,0.004189686337368489,0.4575823370715697,0.003621876189162820,-0.03959235545135367,0.001803973913808671,0.02624214006628511,0.001736669044923308
23.00228855721393,9.391016475914061,0.004324957703437147,0.4526987894455858,0.003527684412578543,-0.03892896809024895,0.001700781705652718,0.02245004794464681,0.001688988292420572
24.00238805970149,9.393918692442369,0.004370957868963146,0.4589545853590952,0.003516705557763724,-0.03819139394621849,0.001752046752472473,0.02606743176460783,0.001723691408742202
25.00248756218905,9.390327529485713,0.004332661590275465,0.4553148708218372,0.003523714863523368,-0.04010920635065256,0.001738228882511283,0.02574955885383691,0.001705355790964075
26.00258706467661,9.394499094179361,0.004444783746040768,0.4570762828529418,0.003450755801694339,-0.04084315976772863,0.001796593619869320,0.02562430704695135,0.001667453620166241
27.00268656716418,9.392179688254556,0.004346315365358982,0.4585968632556444,0.003547110361773072,-0.04179466905404493,0.001768770689008539,0.02401157176160766,0.001610455194614240
28.00278606965174,9.392884133470959,0.004399095448777176,0.4588222709726233,0.003600650076656472,-0.03729689439339346,0.001785621374196952,0.02662630429697926,0.001699520835856897
29.00288557213930,9.386302831037989,0.004298577332930674,0.4516058223215927,0.003607547977086463,-0.03891218686877009,0.001753218493082729,0.02525170721063868,0.001730691710687762
30.00298507462686,9.391549166634720,0.004334268771884974,0.4529890655558089,0.003549863056539658,-0.03951579515135233,0.001775324794024333,0.02184510708870737,0.001683356820452684
31.00308457711443,9.385906034883234,0.004348195007486597,0.4509401416874275,0.003528791189329701,-0.04044573153888716,0.001777026515494706,0.02228234523507009,0.001690773556521608
32.00318407960199,9.392913462047282,0.004238220676283418,0.4501035293312883,0.003564788752037615,-0.04384614180796441,0.001762619941730811,0.02249294724195141,0.001688588383239241
33.00328358208955,9.390427494364163,0.004303811403738370,0.4482828197172035,0.003647904950080425,-0.03887781394939310,0.001749307188542693,0.02223034104107002,0.001712152238894608
34.00338308457711,9.391795956283181,0.004317893345996668,0.4541803151866353,0.003610555114139762,-0.03751067880085046,0.001786862710590544,0.02007456947149548,0.001664748782422628
35.00348258706467,9.390256421192330,0.004341479293812555,0.4526719647256860,0.003451455220146909,-0.04094749781413184,0.001776333892948797,0.02107955138198225,0.001770177327581543
36.00358208955223,9.395868857354577,0.004473878423519055,0.4495479944180271,0.003539185984024965,-0.03943105993265664,0.001817714359019670,0.02195245503933735,0.001648841549565112
37.00368159203980,9.386850934406556,0.004167940932179297,0.4485948125094724,0.003572357111787689,-0.03889594679819303,0.001757871026875688,0.02412452413341233,0.001725923981027801
38.00378109452736,9.391478711813031,0.004380030621821434,0.4465808128680911,0.003522364585487096,-0.04251817797710889,0.001687763413491384,0.02232391184395215,0.001686229439493069
39.00388059701492,9.396648588059824,0.004402842734870996,0.4445473751870455,0.003500923060989852,-0.04152371010383149,0.001746846871574097,0.02215162339515978,0.001643447373914798
40.00398009950248,9.395255185593838,0.004364061733261492,0.4468501604289579,0.003552957843928690,-0.04267438187258692,0.001767022520683342,0.02415617179388077,0.001677259399930735
41.00407960199004,9.385618957299004,0.004300115634455845,0.4499550342995374,0.003501709775839248,-0.04156579458509313,0.001722187537065309,0.02786759953566263,0.001678230256522329
42.00417910447761,9.387504741483848,0.004343203457785762,0.4500541745399271,0.003630933524040788,-0.04000474511821182,0.001770465661343254,0.02267701676826802,0.001645237441286797
43.00427860696517,9.387831673701164,0.004340762374751023,0.4510635918464735,0.003598934947042971,-0.04133360910025794,0.001833029087989983,0.02429064280101765,0.001680575524892301
44.00437810945273,9.390320471223388,0.004358703929048239,0.4594868309213780,0.003617813554425637,-0.04092486377912127,0.001766272303024070,0.02610611237190731,0.001713711951555456
45.00447761194030,9.394603758753993,0.004274927616209357,0.4531504653097518,0.003586297170830481,-0.03841820800255448,0.001730930258910764,0.02595406212036060,0.001700299054199849
46.00457711442785,9.395851618680855,0.004341599692654938,0.4564371925659020,0.003474254432578892,-0.03706785470215331,0.001773190340748446,0.02607281222259273,0.001716628004821157
47.00467661691542,9.394416558868425,0.004237128890592958,0.4547815592933895,0.003618002548356036,-0.04052721617180497,0.001839610343873936,0.02644080964884595,0.001761901796769659
48.00477611940298,9.392997383743312,0.004264708365679337,0.4479824489655615,0.003541422994080733,-0.03597561222190069,0.001737122431552701,0.02519355947466938,0.001673060765248879
49.00487562189054,9.394334697776340,0.004232574479083931,0.4521498791894140,0.003523709720841954,-0.04293432199810275,0.001719833199915523,0.02903491229865792,0.001657661189866774
50.00497512437811,9.399743830881675,0.004306295960162475,0.4542089073739540,0.003497773213968822,-0.03864177179717757,0.001756204234643309,0.02657158887870117,0.001701763348191495
51.00507462686566,9.389002654412995,0.004258129052529698,0.4576216144347018,0.003576799119786232,-0.04064125455492416,0.001771727749963721,0.02418557818567768,0.001704544864568708
52.00517412935323,9.390443561493072,0.004356887130095851,0.4530009322297943,0.003586819352290535,-0.03836820503864345,0.001739432730129687,0.02052987738913086,0.001607181970783620
53.00527363184079,9.384041485033537,0.004347919810361655,0.4547727694320893,0.003503484958170812,-0.03760593051520360,0.001759646434728396,0.02539029726375798,0.001728195536036229
54.00537313432835,9.389488650025086,0.004288220970202192,0.4535259696505299,0.003541640960630144,-0.03803130717620923,0.001766577690727851,0.02513862374694849,0.001676481615942153
55.00547263681592,9.384298100378521,0.004228956744628252,0.4491136940645049,0.003568374961650661,-0.04052014523136292,0.001789023234869391,0.02517815630464585,0.001721502835772435
56.00557213930347,9.383822490237756,0.004277741425117415,0.4505023743592714,0.003493639527789902,-0.04024166754594549,0.001711902731383118,0.02481738356698013,0.001694186202626050
57.00567164179104,9.384856280745158,0.004367626232177012,0.4534172236089255,0.003534839691907463,-0.04429559189574434,0.001695167268800927,0.02552758743909313,0.001717840981328949
58.00577114427860,9.388487474469933,0.004356372977325196,0.4548635952760479,0.003662032112080044,-0.04144117433464842,0.001792010532542092,0.02585574167129005,0.001689280144661500
59.00587064676616,9.380684798119535,0.004305422565131865,0.4474044845002132,0.003597518120071393,-0.03906540276139998,0.001776775540276581,0.02605233470005273,0.001686273436967898
60.00597014925373,9.379900701006473,0.004291143000580400,0.4544882362291158,0.003468975625102227,-0.04458244960362970,0.001802531562999723,0.02500471582970282,0.001745560253214048
61.00606965174129,9.383714583323794,0.004285277172548910,0.4505589470441239,0.003544138080347946,-0.03900614749895359,0.001798529675730480,0.02604504459167733,0.001703014204198912
62.00616915422885,9.390178956136708,0.004302682545899820,0.4537542287809109,0.003529115337181423,-0.04023521370496087,0.001794991818894480,0.02690783833572973,0.001723133648106462
63.00626865671641,9.388649131551746,0.004276365606451814,0.4562017426596454,0.003635496120271750,-0.03582209390655330,0.001790065593342906,0.02843695993101556,0.001714015683199560
64.00636815920397,9.384360410825424,0.004276997260192174,0.4516395112067195,0.003537259009358881,-0.03568639679066741,0.001792488216149600,0.02401415190113048,0.001668962922709444
65.00646766169153,9.382165649966550,0.004290180741774976,0.4540402685078345,0.003476126513726900,-0.03559010088672124,0.001736562408780383,0.02399075667853810,0.001697375109984805
66.00656716417910,9.384728953043620,0.004205668049243667,0.4511040477893318,0.003562575203312321,-0.03804516016714331,0.001721173127052485,0.02348457856740323,0.001710078210610363
67.00666666666666,9.385552527888722,0.004349948450647088,0.4546023845606673,0.003624068075136327,-0.03747752269552084,0.001695490663988048,0.02641846770923975,0.001684209348326110
68.00676616915422,9.391461346190033,0.004385136228369310,0.4464239639533525,0.003510901434451974,-0.03663314730900357,0.001826412782940328,0.02843216749092827,0.001662918754804903
69.00686567164178,9.385773392253451,0.004284066442209213,0.4581689109388269,0.003554604001413658,-0.03671328873148846,0.001755305816047466,0.02396490168789161,0.001659852238153758
70.00696517412935,9.387667192791735,0.004341041410043166,0.4542906155816060,0.003449908938462464,-0.04182238159834079,0.001715114481900800,0.02443398728506892,0.001757800048868517
71.00706467661691,9.384321934239308,0.004285478414663250,0.4531292633692245,0.003455805440959419,-0.03688753958771135,0.001748744617877760,0.02360287072139781,0.001701463667819932
72.00716417910446,9.382846189111948,0.004389370676622099,0.4539172570141328,0.003623621343413876,-0.03981838790867415,0.001749635193750288,0.02553267514494822,0.001658290684961508
73.00726368159204,9.391067495910780,0.004239788572261255,0.4530540956319242,0.003570329257824726,-0.03701632638539239,0.001779908620358031,0.02376200807998342,0.001677261969449800
74.00736318407959,9.390036460977406,0.004332925757955866,0.4527798182655760,0.003468568061287802,-0.03600844237507457,0.001767604228533798,0.02361691175029898,0.001622938296577014
75.00746268656715,9.384880015531213,0.004320888986056948,0.4508151261000660,0.003517456182637008,-0.03594768652763945,0.001790340522906812,0.02593477324857781,0.001622771352564822
76.00756218905472,9.387785671146901,0.004203437322321005,0.4490093111825389,0.003508374176466408,-0.04033686621607693,0.001746413059150469,0.02296014250703023,0.001677962105683333
77.00766169154228,9.386095372822572,0.004291043391320994,0.4492413683005760,0.003610611402876841,-0.03780424538580674,0.001783465140964259,0.02215809907694959,0.001620009924522510
78.00776119402984,9.384579855548449,0.004352677376453801,0.4534941144275162,0.003525992882083619,-0.03748588900760296,0.001765623077509244,0.02445425058049889,0.001659567974084384
79.00786069651740,9.379222181522646,0.004173718740161852,0.4443730783492443,0.003510597060910090,-0.03728223442742277,0.001767162089922254,0.02647352039655111,0.001655660170542223
80.00796019900497,9.382572612048246,0.004329975209343482,0.4492760809288094,0.003574916786077373,-0.04006595654678814,0.001757292765547240,0.02457385377702995,0.001699360297625319
81.00805970149253,9.386043518534544,0.004293817274544529,0.4516899200987681,0.003408023653017719,-0.03892090471624984,0.001758147717226530,0.02673998761180152,0.001670170308638926
82.00815920398009,9.388129702184052,0.004303217313013573,0.4538571117372823,0.003537860133709260,-0.04044968103364656,0.001702253165324674,0.02318449192237466,0.001661149395663281
83.00825870646766,9.385202338017164,0.004302433636456068,0.4577923532924615,0.003537216476371955,-0.04257143202716274,0.001754344354111382,0.02223444351007862,0.001665706096821014
84.00835820895522,9.380554158194771,0.004201350232076895,0.4505091752528085,0.003589797799252976,-0.04299834513632064,0.001813823897706727,0.02341920120059271,0.001690337099353099
85.00845771144277,9.386784818290273,0.004306235095627494,0.4537039608114496,0.003475821761679579,-0.04245858804079405,0.001803499045092474,0.02388565638359342,0.001679273511873588
86.00855721393035,9.385894721138099,0.004224209585721648,0.4587728999542700,0.003594914928330430,-0.04312525520236324,0.001854860053826005,0.02372821164085812,0.001709791577872865
